count,percentage,itemid,label,abbreviation,linksto,category,unitname,param_type,lownormalvalue,highnormalvalue
23,0.00031428922807832634,224112,Traction/Immobile #1,Traction/Immobile #1,chartevents,Treatments,,Text,,
23,0.00031428922807832634,225749,Presep Catheter Discontinued,Presep Catheter Discontinued,chartevents,Access Lines - Invasive,,Text,,
23,0.00031428922807832634,228514,Pressure Ulcer #9- Location,Pressure Ulcer #9- Location,chartevents,Skin - Impairment,,Text,,
23,0.00031428922807832634,228585,Impaired Skin #10- Type,Impaired Skin #10- Type,chartevents,Skin - Impairment,,Text,,
23,0.00031428922807832634,229029,Incision #8- Treatment,Incision #8- Treatment,chartevents,Skin - Incisions,,Text,,
23,0.00031428922807832634,229046,Incision Drainage #8,Incision Drainage #8,chartevents,Skin - Incisions,,Text,,
23,0.00031428922807832634,229432,ROS-Psych,ROS-Psych,chartevents,MD Progress Note,,Text,,
23,0.00031428922807832634,228810,Pressure ulcer #8- Dressing status,Pressure ulcer #8- Dressing status,chartevents,Skin - Impairment,,Text,,
23,0.00031428922807832634,229339,Domestic Violence NCP - Interventions,DV NCP - Interventions,chartevents,Care Plans,,Text,,
22,0.0003006244790314426,228964,Nutrition  NCP - Goal,Nutrition NCP - Goal,chartevents,Care Plans,,Text,,
22,0.0003006244790314426,229423,ROS-Neuro,ROS-Neuro,chartevents,MD Progress Note,,Text,,
22,0.0003006244790314426,229548,EKOS Position,EKOS Position,chartevents,Access Lines - Invasive,,Text,,
22,0.0003006244790314426,225731,Pheresis Catheter Line Tip Cultured,Pheresis Catheter Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
22,0.0003006244790314426,227477,Incision Site #6,Incision Site #6,chartevents,Skin - Incisions,,Text,,
22,0.0003006244790314426,229238,FiO2 Challenge,FiO2 Challenge,chartevents,Hemodynamics,,Text,,
22,0.0003006244790314426,229042,Incision Closure #8,Incision Closure #8,chartevents,Skin - Incisions,,Text,,
22,0.0003006244790314426,225032,Dressing Status #6,Dressing Status #6,chartevents,Skin - Incisions,,Text,,
21,0.00028695972998455885,229862,Forehead SpO2 Sensor in Place,Forehead SpO2 Sensor in Place,chartevents,Routine Vital Signs,,Checkbox,,
21,0.00028695972998455885,224317,ABI Ankle BP R,ABI Ankle BP R,chartevents,IABP,mmHg,Numeric,,
21,0.00028695972998455885,225027,Incision Dressing #6,Incision Dressing #6,chartevents,Skin - Incisions,,Text,,
21,0.00028695972998455885,228821,Pressure ulcer #9- Stage,Pressure ulcer #9- Stage,chartevents,Skin - Impairment,,Text,,
21,0.00028695972998455885,229546,EKOS US,EKOS US,chartevents,Access Lines - Invasive,,Text,,
21,0.00028695972998455885,228750,Pressure ulcer #8- Surrounding tissue,Pressure ulcer #8- Surrounding tissue,chartevents,Skin - Impairment,,Text,,
21,0.00028695972998455885,224315,ABI Brachial BP L,ABI Brachial BP L,chartevents,IABP,mmHg,Numeric,,
21,0.00028695972998455885,229239,FiO2 Challenge Result,FiO2 Challenge Result,chartevents,Hemodynamics,,Text,,
20,0.0002732949809376751,227655,Reflexes UE,Reflexes UE,chartevents,OB-GYN,,Text,,
20,0.0002732949809376751,228770,Pressure ulcer #8- Drainage amount,Pressure ulcer #8- Drainage amount,chartevents,Skin - Impairment,,Text,,
20,0.0002732949809376751,228547,Pressure Ulcer #9- Treatment,Pressure Ulcer #9- Treatment,chartevents,Skin - Impairment,,Text,,
20,0.0002732949809376751,229038,Incision #8- Dressing Status,Incision #8- Dressing Status,chartevents,Skin - Incisions,,Text,,
20,0.0002732949809376751,229050,Incision Drainage Amount #8,Incision Drainage Amount #8,chartevents,Skin - Incisions,,Text,,
20,0.0002732949809376751,228227,Tandem Heart Return Cannula Size,Tandem Heart Return Cannula Size,chartevents,Access Lines - Invasive,,Text,,
20,0.0002732949809376751,227654,Reflexes LE,Reflexes LE,chartevents,OB-GYN,,Text,,
19,0.00025963023189079135,228628,Pressure Ulcer #9- Width,Pressure Ulcer #9-  Width,chartevents,Skin - Impairment,cm,Numeric,,
19,0.00025963023189079135,229821,Device (VAD),Device (VAD),chartevents,Durable VAD,,Text,,
19,0.00025963023189079135,228780,Pressure ulcer #8- Odor,Pressure ulcer #8- Odor,chartevents,Skin - Impairment,,Checkbox,,
19,0.00025963023189079135,228190,Infusate Drops/Minute,Infusate Drops/Minute,chartevents,Tandem Heart,None,Numeric,,
19,0.00025963023189079135,228731,Pressure ulcer #9- Length,Pressure ulcer #9- Length,chartevents,Skin - Impairment,cm,Numeric,,
18,0.00024596548284390755,229822,Driveline Lock Engaged (VAD),Driveline Lock Engaged (VAD),chartevents,Durable VAD,,Text,,
18,0.00024596548284390755,229823,Flow (VAD),Flow (VAD),chartevents,Durable VAD,L/min,Numeric,,
18,0.00024596548284390755,228191,Infusion Pressure of Line,Infusion Pressure of Line,chartevents,Tandem Heart,None,Numeric,,
18,0.00024596548284390755,229824,HCT (VAD),HCT (VAD),chartevents,Durable VAD,None,Numeric,,
18,0.00024596548284390755,229827,Mean BP (VAD),Mean BP (VAD),chartevents,Durable VAD,mmHg,Numeric,,
18,0.00024596548284390755,228790,Pressure ulcer #8- Cleanse,Pressure ulcer #8- Cleanse,chartevents,Skin - Impairment,,Text,,
18,0.00024596548284390755,229819,Backup Controller (VAD),Backup Controller (VAD),chartevents,Durable VAD,,Text,,
18,0.00024596548284390755,229829,Speed (VAD),Speed (VAD),chartevents,Durable VAD,RPM,Numeric,,
17,0.00023230073379702383,228751,Pressure ulcer #9- Surrounding tissue,Pressure ulcer #9- Surrounding tissue,chartevents,Skin - Impairment,,Text,,
17,0.00023230073379702383,228968,Nutrition  NCP - outcomes met,Nutrition NCP - outcomes met,chartevents,Care Plans,,Text,,
17,0.00023230073379702383,225002,Incision Cleansing #6,Incision Cleansing #6,chartevents,Skin - Incisions,,Text,,
17,0.00023230073379702383,229863,Forehead Sensor Position Changed,Forehead Sensor Position Changed,chartevents,Routine Vital Signs,,Checkbox,,
17,0.00023230073379702383,226745,APACHE II Predecited Death Rate,APACHE II PDR,chartevents,Scores - APACHE II,%,Numeric,,
17,0.00023230073379702383,229859,Power (Watts) (VAD),Power (Watts) (VAD),chartevents,Durable VAD,None,Numeric,,
17,0.00023230073379702383,229831,System power module and self test (VAD),System power module and self test (VAD),chartevents,Durable VAD,,Text,,
17,0.00023230073379702383,229830,System controller in primary mode (VAD),System controller in primary mode (VAD),chartevents,Durable VAD,,Text,,
17,0.00023230073379702383,228741,Pressure ulcer #9- Wound Base,Pressure ulcer #9- Wound Base,chartevents,Skin - Impairment,,Text,,
17,0.00023230073379702383,228761,Pressure ulcer #9- Drainage,Pressure ulcer #9- Drainage,chartevents,Skin - Impairment,,Text,,
16,0.00021863598475014006,228811,Pressure ulcer #9- Dressing status,Pressure ulcer #9- Dressing status,chartevents,Skin - Impairment,,Text,,
16,0.00021863598475014006,226748,APACHEII-Renal failure,APACHEII-Renal failure,chartevents,Scores - APACHE II,,Checkbox,,
16,0.00021863598475014006,225411,Patient on vent,Patient on vent,chartevents,Case Management,,Text,,
16,0.00021863598475014006,227638,Medication Added #2 (Peritoneal Dialysis),Medication Added #2 (PD),chartevents,Dialysis,,Text,,
16,0.00021863598475014006,228448,Angio Dressing # 4,Angio Dressing # 4,chartevents,Cardiovascular,,Text,,
15,0.0002049712357032563,228446,Angio Appearance # 4,Angio Appearance # 4,chartevents,Cardiovascular,,Text,,
15,0.0002049712357032563,229828,Pulsatility Index (VAD),Pulsatility Index (VAD),chartevents,Durable VAD,None,Numeric,,
15,0.0002049712357032563,226170,Head of Bed Measurement,HOB Measurement,chartevents,Treatments,Degree,Numeric,,
15,0.0002049712357032563,225046,Incision Packing #5,Incision Packing #5,chartevents,Skin - Incisions,,Text,,
15,0.0002049712357032563,226738,AgeApacheIIScore,AgeApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
15,0.0002049712357032563,228840,Pressure ulcer #8- Tunneling present,Pressure ulcer #8- Tunneling present,chartevents,Skin - Impairment,,Text,,
14,0.00019130648665637256,226758,GCSVerbalApacheIIValue,GCSVerbalApacheIIValue,chartevents,Scores - APACHE II,,Text,,
14,0.00019130648665637256,228450,Angio Site # 4,Angio Site # 4,chartevents,Cardiovascular,,Text,,
14,0.00019130648665637256,226744,APACHE II PDR - Adjusted,APACHE II PDR - Adjusted,chartevents,Scores - APACHE II,%,Numeric,,
14,0.00019130648665637256,226739,AgeApacheIIValue,AgeApacheIIValue,chartevents,Scores - APACHE II,years,Numeric,,
14,0.00019130648665637256,226751,CreatinineApacheIIScore,CreatinineApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226743,APACHE II,APACHE II,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226755,GcsApacheIIScore,GcsApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226756,GCSEyeApacheIIValue,GCSEyeApacheIIValue,chartevents,Scores - APACHE II,,Text,,
14,0.00019130648665637256,226757,GCSMotorApacheIIValue,GCSMotorApacheIIValue,chartevents,Scores - APACHE II,,Text,,
14,0.00019130648665637256,226760,HCO3Score,HCO3Score,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226761,HematocritApacheIIScore,HematocritApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226763,HrApacheIIScore,HrApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226764,HrApacheIIValue,HrApacheIIValue,chartevents,Scores - APACHE II,bpm,Numeric,,
14,0.00019130648665637256,226765,MapApacheIIScore,MapApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226766,MapApacheIIValue,MapApacheIIValue,chartevents,Scores - APACHE II,mmHg,Numeric,,
14,0.00019130648665637256,226767,OxygenApacheIIScore,OxygenApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226768,PhApacheIIScore,PhApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226771,PotassiumApacheIIScore,PotassiumApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226773,RrApacheIIScore,RrApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226774,RRApacheIIValue,RRApacheIIValue,chartevents,Scores - APACHE II,insp/min,Numeric,,
14,0.00019130648665637256,224314,ABI Brachial BP R (Impella),ABI Brachial BP R (Impella),chartevents,Impella,mmHg,Numeric,,
14,0.00019130648665637256,226775,SodiumApacheIIScore,SodiumApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226777,TempApacheIIScore,TempApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,226778,TempApacheIIValue,TempApacheIIValue,chartevents,Scores - APACHE II,°F,Numeric,,
14,0.00019130648665637256,226779,WbcApacheIIScore,WbcApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
14,0.00019130648665637256,224318,ABI Ankle BP L (Impella),ABI Ankle BP L (Impella),chartevents,Impella,mmHg,Numeric,,
14,0.00019130648665637256,228862,Impaired Skin #10- Type,Impaired Skin #10- Type,chartevents,Skin - Impairment,,Text,,
13,0.0001776417376094888,229675,Performance Level (R),Performance Level (R),chartevents,Impella,,Text,,
13,0.0001776417376094888,226780,WBCApacheIIValue,WBCApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
13,0.0001776417376094888,224453,Traction/Immobile Location #3,Traction/Immobile Location #3,chartevents,Treatments,,Text,,
13,0.0001776417376094888,226776,SodiumApacheIIValue,SodiumApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
13,0.0001776417376094888,228850,Pressure ulcer #8- Undermining present,Pressure ulcer #8- Undermining present,chartevents,Skin - Impairment,,Text,,
13,0.0001776417376094888,225741,Tunneled (Hickman) Line Discontinued,Tunneled (Hickman) Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
13,0.0001776417376094888,226772,PotassiumApacheIIValue,PotassiumApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
13,0.0001776417376094888,228771,Pressure ulcer #9- Drainage amount,Pressure ulcer #9- Drainage amount,chartevents,Skin - Impairment,,Text,,
13,0.0001776417376094888,226762,HematocritApacheIIValue,HematocritApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
13,0.0001776417376094888,226753,DswfApacheScore,DswfApacheScore,chartevents,Scores - APACHE II,None,Numeric,,
13,0.0001776417376094888,228791,Pressure ulcer #9- Cleanse,Pressure ulcer #9- Cleanse,chartevents,Skin - Impairment,,Text,,
13,0.0001776417376094888,226749,ChpApacheIIScore,ChpApacheIIScore,chartevents,Scores - APACHE II,None,Numeric,,
12,0.00016397698856260504,228616,Pressure Ulcer #7- Depth,Pressure Ulcer #7- Depth,chartevents,Skin - Impairment,cm,Numeric,,
12,0.00016397698856260504,226272,EF (CCO),EF (CCO),chartevents,Hemodynamics,%,Numeric,,
12,0.00016397698856260504,226752,CreatinineApacheIIValue,CreatinineApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
12,0.00016397698856260504,226759,HCO3ApacheIIValue,HCO3ApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
12,0.00016397698856260504,226991,APACHEIII,APACHEIII,chartevents,Scores - APACHE IV (2),None,Numeric,,
12,0.00016397698856260504,226993,ApacheIV_LOS,ApacheIV_LOS,chartevents,Scores - APACHE IV (2),%,Numeric,,
12,0.00016397698856260504,228558,Pressure Ulcer #10- Type,Pressure Ulcer #10- Type,chartevents,Skin - Impairment,,Text,,
12,0.00016397698856260504,228851,Pressure ulcer #9- Undermining present,Pressure ulcer #9- Undermining present,chartevents,Skin - Impairment,,Text,,
12,0.00016397698856260504,228841,Pressure ulcer #9- Tunneling present,Pressure ulcer #9- Tunneling present,chartevents,Skin - Impairment,,Text,,
12,0.00016397698856260504,229673,Motor Current (mA) High (R),Motor Current (mA) High (R),chartevents,Impella,None,Numeric,,
11,0.0001503122395157213,227773,Traction/Immobile #3,Traction/Immobile #3,chartevents,Treatments,,Text,,
11,0.0001503122395157213,228995,Discharge NCP - Goal,Discharge NCP - Goal,chartevents,Care Plans,,Text,,
11,0.0001503122395157213,226541,ScvO2 Central Venous O2% Sat,ScvO2 Central Venous O2% Sat,chartevents,Labs,None,Numeric,,
11,0.0001503122395157213,229674,Motor Current (mA) Low (R),Motor Current (mA) Low (R),chartevents,Impella,None,Numeric,,
11,0.0001503122395157213,228392,Alsius Bath Temp,Alsius Bath Temp,chartevents,Treatments,°C,Numeric,,
11,0.0001503122395157213,229261,Flow Sensor repositioned (RVAD),Flow Sensor repositioned (RVAD),chartevents,Centrimag,,Text,,
11,0.0001503122395157213,228781,Pressure ulcer #9- Odor,Pressure ulcer #9- Odor,chartevents,Skin - Impairment,,Checkbox,,
11,0.0001503122395157213,225751,Triple Introducer Discontinued,Triple Introducer Discontinued,chartevents,Access Lines - Invasive,,Text,,
11,0.0001503122395157213,228189,CO-Tandem Heart Flow,CO-Tandem Heart Flow,chartevents,Tandem Heart,L/min,Numeric,,
11,0.0001503122395157213,229676,Placement Monitoring Screen (R),Placement Monitoring Screen (R),chartevents,Impella,,Text,,
11,0.0001503122395157213,227453,Vancomycin (Peak),Vancomycin (Peak),chartevents,Labs,None,Numeric with tag,,
10,0.00013664749046883755,226769,PHApacheIIValue,PHApacheIIValue,chartevents,Scores - APACHE II,None,Numeric,,
10,0.00013664749046883755,229251,Cannula sites visually inspected (RVAD),Cannula sites visually inspected (RVAD),chartevents,Centrimag,,Text,,
10,0.00013664749046883755,226754,FiO2ApacheIIValue,FiO2ApacheIIValue,chartevents,Scores - APACHE II,%,Numeric,,
10,0.00013664749046883755,229265,Suction events (RVAD),Suction events (RVAD),chartevents,Centrimag,,Text,,
10,0.00013664749046883755,228206,Tandem Heart Access Line Discontinued,Tandem Heart Access Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
10,0.00013664749046883755,229263,Speed (RVAD),Speed (RVAD),chartevents,Centrimag,RPM,Numeric,,
10,0.00013664749046883755,229253,Emergency Equipment at bedside (RVAD),Emergency Equipment at bedside (RVAD),chartevents,Centrimag,,Text,,
10,0.00013664749046883755,229259,Flow Alarm (Lo) (RVAD),Flow Alarm (Lo) (RVAD),chartevents,Centrimag,None,Numeric,,
10,0.00013664749046883755,229255,Flow (RVAD),Flow (RVAD),chartevents,Centrimag,L/min,Numeric,,
10,0.00013664749046883755,229257,Flow Alarm (Hi) (RVAD),Flow Alarm (Hi) (RVAD),chartevents,Centrimag,None,Numeric,,
10,0.00013664749046883755,229671,Flow Rate (Impella) (R),Flow Rate (Impella) (R),chartevents,Impella,L/min,Numeric,,
10,0.00013664749046883755,229670,Dual Signal Screen (R),Dual Signal Screen (R),chartevents,Impella,,Text,,
10,0.00013664749046883755,229669,Pulmonary Atrtery Pressure Signal - Systolic,Pulmonary Artery Pressure Signal - Systolic,chartevents,Impella,mmHg.,Numeric,,
10,0.00013664749046883755,229668,Pulmonary Artery Pressure Signal - Diastolic,Pulmonary Artery Pressure Signal - Diastolic,chartevents,Impella,mmHg.,Numeric,,
10,0.00013664749046883755,229677,Purge Pressure (R),Purge Pressure (R),chartevents,Impella,mmHg,Numeric,,
10,0.00013664749046883755,225196,PT Splint Status #4,PT Splint Status #4,chartevents,Treatments,,Text,,
10,0.00013664749046883755,229678,Purge Solution Flow Rate (R),Purge Solution Flow Rate (R),chartevents,Impella,ml/hr,Numeric,4.0,20.0
10,0.00013664749046883755,228999,Discharge NCP - Outcomes met,Discharge NCP - Outcomes met,chartevents,Care Plans,,Text,,
10,0.00013664749046883755,225736,Triple Introducer Line Tip Cultured,Triple Introducer Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
10,0.00013664749046883755,228217,Tandem Heart Return Cannula Discontinued,Tandem Heart Return Cannula Discontinued,chartevents,Access Lines - Invasive,,Text,,
9,0.00012298274142195378,229020,Incision #8- Cleanse,Incision #8- Cleanse,chartevents,Skin - Incisions,,Text,,
9,0.00012298274142195378,229256,Flow Alarm (Hi) (LVAD),Flow Alarm (Hi) (LVAD),chartevents,Centrimag,None,Numeric,,
9,0.00012298274142195378,229429,ROS-Heme / Lymph,ROS-Heme / Lymph,chartevents,MD Progress Note,,Text,,
9,0.00012298274142195378,229258,Flow Alarm (Lo) (LVAD),Flow Alarm (Lo) (LVAD),chartevents,Centrimag,None,Numeric,,
